Unique Key,Created Date,Complaint Type,Incident Zip,Borough,Latitude,Longitude,Location
35553624,02/23/2017 12:00:00 AM,Rodent,10039,MANHATTAN,40.82674148997789,-73.93551666171335,"(40.82674148997789, -73.93551666171335)"
36289912,05/27/2017 12:00:00 AM,Rodent,10034,MANHATTAN,40.86265852104764,-73.92185586806289,"(40.86265852104764, -73.92185586806289)"
36291189,05/27/2017 12:00:00 AM,Rodent,10027,MANHATTAN,40.80764422385663,-73.9472931524156,"(40.80764422385663, -73.9472931524156)"
35554447,02/23/2017 12:00:00 AM,Rodent,10025,MANHATTAN,40.79500549819102,-73.97337529330953,"(40.79500549819102, -73.97337529330953)"
35554672,02/23/2017 12:00:00 AM,Rodent,10040,MANHATTAN,40.85682623858397,-73.93077358975755,"(40.85682623858397, -73.93077358975755)"
36107705,05/04/2017 12:00:00 AM,Rodent,10019,MANHATTAN,40.765230530734854,-73.9903035824485,"(40.765230530734854, -73.9903035824485)"
36107771,05/04/2017 12:00:00 AM,Rodent,10128,MANHATTAN,40.778805647862356,-73.94796590894302,"(40.778805647862356, -73.94796590894302)"
35555514,02/23/2017 12:00:00 AM,Rodent,10034,MANHATTAN,40.86389740240294,-73.91935259588928,"(40.86389740240294, -73.91935259588928)"
35555513,02/23/2017 12:00:00 AM,Rodent,10031,MANHATTAN,40.82252425069713,-73.94929024624075,"(40.82252425069713, -73.94929024624075)"
36295947,05/28/2017 12:00:00 AM,Rodent,10002,MANHATTAN,40.71085733884144,-73.99633524792247,"(40.71085733884144, -73.99633524792247)"
35556241,02/23/2017 12:00:00 AM,Rodent,10014,MANHATTAN,40.73831859830857,-74.00471634360049,"(40.73831859830857, -74.00471634360049)"
35556322,02/23/2017 12:00:00 AM,Rodent,10022,MANHATTAN,40.75498770564744,-73.96492717660713,"(40.75498770564744, -73.96492717660713)"
35556410,02/23/2017 12:00:00 AM,Rodent,10011,MANHATTAN,40.74206802228518,-74.00085166008256,"(40.74206802228518, -74.00085166008256)"
35557443,02/23/2017 12:00:00 AM,Rodent,10009,MANHATTAN,40.72905393369575,-73.98326237471046,"(40.72905393369575, -73.98326237471046)"
35557672,02/23/2017 12:00:00 AM,Rodent,10014,MANHATTAN,40.73830212979522,-74.00471634243473,"(40.73830212979522, -74.00471634243473)"
35558342,02/23/2017 12:00:00 AM,Rodent,10026,MANHATTAN,40.80088623075003,-73.952506889797,"(40.80088623075003, -73.952506889797)"
35558680,02/23/2017 12:00:00 AM,Rodent,10031,MANHATTAN,40.82252425069713,-73.94929024624075,"(40.82252425069713, -73.94929024624075)"
35559467,02/23/2017 12:00:00 AM,Rodent,10022,MANHATTAN,40.75669468249355,-73.96409969731182,"(40.75669468249355, -73.96409969731182)"
35560090,02/24/2017 12:00:00 AM,Rodent,10024,MANHATTAN,40.78329246055843,-73.9808077290756,"(40.78329246055843, -73.9808077290756)"
35560373,02/23/2017 12:00:00 AM,Rodent,10009,MANHATTAN,40.72906491743403,-73.98329484417721,"(40.72906491743403, -73.98329484417721)"
36247207,05/21/2017 12:00:00 AM,Rodent,10031,MANHATTAN,40.82211269364795,-73.94963380157141,"(40.82211269364795, -73.94963380157141)"
35561132,02/23/2017 12:00:00 AM,Rodent,10025,MANHATTAN,40.79473565229204,-73.96987216442096,"(40.79473565229204, -73.96987216442096)"
35561296,02/23/2017 12:00:00 AM,Rodent,10034,MANHATTAN,40.866785088049056,-73.92377807960484,"(40.866785088049056, -73.92377807960484)"
35729016,03/17/2017 12:00:00 AM,Rodent,10012,MANHATTAN,40.72385930987914,-73.9980915038645,"(40.72385930987914, -73.9980915038645)"
36203044,05/16/2017 12:00:00 AM,Rodent,10003,MANHATTAN,40.726334461993446,-73.98791000358513,"(40.726334461993446, -73.98791000358513)"
35784224,03/25/2017 12:00:00 AM,Rodent,10027,MANHATTAN,40.81479346803625,-73.95892752334696,"(40.81479346803625, -73.95892752334696)"
35784329,03/25/2017 12:00:00 AM,Rodent,10025,MANHATTAN,40.802442582905066,-73.96887537547451,"(40.802442582905066, -73.96887537547451)"
36036779,04/26/2017 12:00:00 AM,Rodent,10003,MANHATTAN,40.723677682800044,-73.98938965623672,"(40.723677682800044, -73.98938965623672)"
36037447,04/26/2017 12:00:00 AM,Rodent,10001,MANHATTAN,40.74606917315386,-73.98732177301946,"(40.74606917315386, -73.98732177301946)"
35787097,03/25/2017 12:00:00 AM,Rodent,10025,MANHATTAN,40.794972321164295,-73.96262358161435,"(40.794972321164295, -73.96262358161435)"
35787106,03/25/2017 12:00:00 AM,Rodent,10034,MANHATTAN,40.864231055575374,-73.9215937143274,"(40.864231055575374, -73.9215937143274)"
36045942,04/27/2017 12:00:00 AM,Rodent,10035,MANHATTAN,40.80852686972214,-73.9393597696442,"(40.80852686972214, -73.9393597696442)"
36056157,04/28/2017 12:00:00 AM,Rodent,10025,MANHATTAN,40.80612833394857,-73.9673745879064,"(40.80612833394857, -73.9673745879064)"
36063141,04/29/2017 12:00:00 AM,Rodent,10040,MANHATTAN,40.85759896895044,-73.93326713466352,"(40.85759896895044, -73.93326713466352)"
36063842,04/29/2017 12:00:00 AM,Rodent,10003,MANHATTAN,40.7345306493706,-73.99187766952723,"(40.7345306493706, -73.99187766952723)"
36358817,06/04/2017 12:00:00 AM,Rodent,10025,MANHATTAN,40.7910954499721,-73.96733861812824,"(40.7910954499721, -73.96733861812824)"
36358838,06/04/2017 12:00:00 AM,Rodent,10027,MANHATTAN,40.81317879942285,-73.95001988403946,"(40.81317879942285, -73.95001988403946)"
36359374,06/04/2017 12:00:00 AM,Rodent,10023,MANHATTAN,40.77946153415141,-73.98580250848741,"(40.77946153415141, -73.98580250848741)"
36359724,06/05/2017 12:00:00 AM,Rodent,10031,MANHATTAN,40.828501416694415,-73.94744646141527,"(40.828501416694415, -73.94744646141527)"
36360065,06/04/2017 12:00:00 AM,Rodent,10026,MANHATTAN,40.8067657312026,-73.95323597874385,"(40.8067657312026, -73.95323597874385)"
36361062,06/05/2017 12:00:00 AM,Rodent,10014,MANHATTAN,40.73403958798327,-74.00291550184285,"(40.73403958798327, -74.00291550184285)"
36361229,06/05/2017 12:00:00 AM,Rodent,10016,MANHATTAN,40.74361690157988,-73.97903640473619,"(40.74361690157988, -73.97903640473619)"
36361300,06/05/2017 12:00:00 AM,Rodent,10023,MANHATTAN,40.774278822630734,-73.98126524666273,"(40.774278822630734, -73.98126524666273)"
36361312,06/05/2017 12:00:00 AM,Rodent,10026,MANHATTAN,40.798830969027264,-73.95383388924596,"(40.798830969027264, -73.95383388924596)"
36361327,06/05/2017 12:00:00 AM,Rodent,10027,MANHATTAN,40.81366240227156,-73.95126225932395,"(40.81366240227156, -73.95126225932395)"
36362244,06/05/2017 12:00:00 AM,Rodent,10128,MANHATTAN,40.778048151307196,-73.94807843193877,"(40.778048151307196, -73.94807843193877)"
36362246,06/05/2017 12:00:00 AM,Rodent,10001,MANHATTAN,40.745166626722956,-73.99285438392067,"(40.745166626722956, -73.99285438392067)"
36364400,06/05/2017 12:00:00 AM,Rodent,10011,MANHATTAN,40.744458650415375,-73.99652106025533,"(40.744458650415375, -73.99652106025533)"
36364473,06/05/2017 12:00:00 AM,Rodent,10028,MANHATTAN,40.77770372685646,-73.95131385274287,"(40.77770372685646, -73.95131385274287)"
36364480,06/05/2017 12:00:00 AM,Rodent,10026,MANHATTAN,40.8065663449235,-73.95571410626114,"(40.8065663449235, -73.95571410626114)"
36365066,06/05/2017 12:00:00 AM,Rodent,10463,MANHATTAN,40.87698614326819,-73.90743267145724,"(40.87698614326819, -73.90743267145724)"
36366411,06/05/2017 12:00:00 AM,Rodent,10018,MANHATTAN,40.75556108707938,-73.99473740708629,"(40.75556108707938, -73.99473740708629)"
36366583,06/05/2017 12:00:00 AM,Rodent,10032,MANHATTAN,40.83452525670278,-73.94016000739487,"(40.83452525670278, -73.94016000739487)"
36366593,06/05/2017 12:00:00 AM,Rodent,10002,MANHATTAN,40.72106452261362,-73.98786766847537,"(40.72106452261362, -73.98786766847537)"
35941862,04/13/2017 12:00:00 AM,Rodent,10009,MANHATTAN,40.723218753498735,-73.98449767653352,"(40.723218753498735, -73.98449767653352)"
36367516,06/05/2017 12:00:00 AM,Rodent,10016,MANHATTAN,40.744944383606864,-73.97422173430884,"(40.744944383606864, -73.97422173430884)"
36367688,06/05/2017 12:00:00 AM,Rodent,10001,MANHATTAN,40.74519682364502,-73.9929301675536,"(40.74519682364502, -73.9929301675536)"
36367692,06/05/2017 12:00:00 AM,Rodent,10012,MANHATTAN,40.72730398330423,-74.00169572693727,"(40.72730398330423, -74.00169572693727)"
36367970,06/05/2017 12:00:00 AM,Rodent,10034,MANHATTAN,40.86757591236837,-73.92431227328683,"(40.86757591236837, -73.92431227328683)"
36369624,06/06/2017 12:00:00 AM,Rodent,10022,MANHATTAN,40.76132678168594,-73.9701074724464,"(40.76132678168594, -73.9701074724464)"
35946856,04/14/2017 12:00:00 AM,Rodent,10025,MANHATTAN,40.795252485299606,-73.97320906036077,"(40.795252485299606, -73.97320906036077)"
36369954,06/06/2017 12:00:00 AM,Rodent,10033,MANHATTAN,40.854212097412656,-73.93836380664644,"(40.854212097412656, -73.93836380664644)"
36369976,06/06/2017 12:00:00 AM,Rodent,10033,MANHATTAN,40.84429395207422,-73.93557193270345,"(40.84429395207422, -73.93557193270345)"
36369999,06/06/2017 12:00:00 AM,Rodent,10010,MANHATTAN,40.743030922348815,-73.9891556121082,"(40.743030922348815, -73.9891556121082)"
36370632,06/06/2017 12:00:00 AM,Rodent,10027,MANHATTAN,40.810445831892125,-73.95184260470423,"(40.810445831892125, -73.95184260470423)"
36370644,06/07/2017 12:00:00 AM,Rodent,10003,MANHATTAN,40.72715789652325,-73.98798201263187,"(40.72715789652325, -73.98798201263187)"
36371442,06/06/2017 12:00:00 AM,Rodent,10011,MANHATTAN,40.74426108096542,-74,"(40.74426108096542, -74)"
36371520,06/06/2017 12:00:00 AM,Rodent,10017,MANHATTAN,40.74879969357072,-73.96984602055146,"(40.74879969357072, -73.96984602055146)"
36372258,06/06/2017 12:00:00 AM,Rodent,10025,MANHATTAN,40.79650928453164,-73.96236267766334,"(40.79650928453164, -73.96236267766334)"
36372259,06/06/2017 12:00:00 AM,Rodent,10030,MANHATTAN,40.816541314780586,-73.9445259511224,"(40.816541314780586, -73.9445259511224)"
36372299,06/06/2017 12:00:00 AM,Rodent,10011,MANHATTAN,40.744458650415375,-73.99652106025533,"(40.744458650415375, -73.99652106025533)"
36372643,06/06/2017 12:00:00 AM,Rodent,10014,MANHATTAN,40.733378004764276,-74.00556393466312,"(40.733378004764276, -74.00556393466312)"
36373036,06/06/2017 12:00:00 AM,Rodent,10034,MANHATTAN,40.86556098738824,-73.92383009870014,"(40.86556098738824, -73.92383009870014)"
36373060,06/06/2017 12:00:00 AM,Rodent,10023,MANHATTAN,40.7755052056678,-73.97832953157018,"(40.7755052056678, -73.97832953157018)"
36137808,05/08/2017 12:00:00 AM,Rodent,10033,MANHATTAN,40.84761653937472,-73.9383012434318,"(40.84761653937472, -73.9383012434318)"
35955165,04/15/2017 12:00:00 AM,Rodent,10023,MANHATTAN,40.78270822697746,-73.98334638256469,"(40.78270822697746, -73.98334638256469)"
36301153,05/28/2017 12:00:00 AM,Rodent,10009,MANHATTAN,40.72134885375417,-73.97985151322482,"(40.72134885375417, -73.97985151322482)"
36301728,05/28/2017 12:00:00 AM,Rodent,10037,MANHATTAN,40.81432538582034,-73.93733501593294,"(40.81432538582034, -73.93733501593294)"
36301729,05/28/2017 12:00:00 AM,Rodent,10011,MANHATTAN,40.74345956619111,-73.99668350862942,"(40.74345956619111, -73.99668350862942)"
36302275,05/28/2017 12:00:00 AM,Rodent,10034,MANHATTAN,40.86265852104764,-73.92185586806289,"(40.86265852104764, -73.92185586806289)"
36304416,05/29/2017 12:00:00 AM,Rodent,10011,MANHATTAN,40.74469185163973,-74.00597629085684,"(40.74469185163973, -74.00597629085684)"
36304417,05/29/2017 12:00:00 AM,Rodent,10016,MANHATTAN,40.740295354643706,-73.97695165980414,"(40.740295354643706, -73.97695165980414)"
36306894,05/29/2017 12:00:00 AM,Rodent,10030,MANHATTAN,40.81488086879228,-73.94475493390418,"(40.81488086879228, -73.94475493390418)"
36306920,05/29/2017 12:00:00 AM,Rodent,10002,MANHATTAN,40.719607462365026,-73.99268396360986,"(40.719607462365026, -73.99268396360986)"
36307570,05/29/2017 12:00:00 AM,Rodent,10032,MANHATTAN,40.840919022450876,-73.93750151244578,"(40.840919022450876, -73.93750151244578)"
36308347,05/30/2017 12:00:00 AM,Rodent,10029,MANHATTAN,40.796688136217895,-73.93799088788064,"(40.796688136217895, -73.93799088788064)"
36310200,05/30/2017 12:00:00 AM,Rodent,10029,MANHATTAN,40.78928264606318,-73.9487413702991,"(40.78928264606318, -73.9487413702991)"
36310297,05/30/2017 12:00:00 AM,Rodent,10025,MANHATTAN,40.797338215960046,-73.96243444351212,"(40.797338215960046, -73.96243444351212)"
36310407,05/30/2017 12:00:00 AM,Rodent,10036,MANHATTAN,40.75840162233722,-73.99044896111556,"(40.75840162233722, -73.99044896111556)"
36311472,05/31/2017 12:00:00 AM,Rodent,10025,MANHATTAN,40.79798371926454,-73.96397630106081,"(40.79798371926454, -73.96397630106081)"
36141298,05/08/2017 12:00:00 AM,Rodent,10025,MANHATTAN,40.79546944187736,-73.97374349341943,"(40.79546944187736, -73.97374349341943)"
35959505,04/16/2017 12:00:00 AM,Rodent,10009,MANHATTAN,40.7206846977184,-73.9802882301514,"(40.7206846977184, -73.9802882301514)"
36253094,05/22/2017 12:00:00 AM,Rodent,10030,MANHATTAN,40.81429103122533,-73.94533705954535,"(40.81429103122533, -73.94533705954535)"
36315456,05/30/2017 12:00:00 AM,Rodent,10002,MANHATTAN,40.72046602059339,-73.98656544843917,"(40.72046602059339, -73.98656544843917)"
36317925,05/31/2017 12:00:00 AM,Rodent,10026,MANHATTAN,40.804697298436864,-73.95600431980877,"(40.804697298436864, -73.95600431980877)"
36318702,05/31/2017 12:00:00 AM,Rodent,10002,MANHATTAN,40.715827958899794,-73.99318940165132,"(40.715827958899794, -73.99318940165132)"
36318835,06/01/2017 12:00:00 AM,Rodent,10035,MANHATTAN,40.8060978239772,-73.93942700226174,"(40.8060978239772, -73.93942700226174)"
36319546,05/31/2017 12:00:00 AM,Rodent,10003,MANHATTAN,40.729293054793345,-73.98569052382207,"(40.729293054793345, -73.98569052382207)"
36319621,05/31/2017 12:00:00 AM,Rodent,10032,MANHATTAN,40.833258613910814,-73.94295090454176,"(40.833258613910814, -73.94295090454176)"
36319824,05/31/2017 12:00:00 AM,Rodent,10036,MANHATTAN,40.76170612850089,-73.98862915148884,"(40.76170612850089, -73.98862915148884)"
36319882,06/01/2017 12:00:00 AM,Rodent,10033,MANHATTAN,40.85153914538499,-73.93909644675512,"(40.85153914538499, -73.93909644675512)"
36322472,05/31/2017 12:00:00 AM,Rodent,10025,MANHATTAN,40.80129437683266,-73.9656685094065,"(40.80129437683266, -73.9656685094065)"
36323032,05/31/2017 12:00:00 AM,Rodent,10031,MANHATTAN,40.82502189125726,-73.94917271953149,"(40.82502189125726, -73.94917271953149)"
36323399,05/31/2017 12:00:00 AM,Rodent,10024,MANHATTAN,40.78869622997395,-73.97744048016092,"(40.78869622997395, -73.97744048016092)"
36323977,05/31/2017 12:00:00 AM,Rodent,10128,MANHATTAN,40.78356112759858,-73.94548506121008,"(40.78356112759858, -73.94548506121008)"
36326932,05/31/2017 12:00:00 AM,Rodent,10027,MANHATTAN,40.808220937608716,-73.95449204241753,"(40.808220937608716, -73.95449204241753)"
36327136,06/01/2017 12:00:00 AM,Rodent,10003,MANHATTAN,40.736413395583256,-73.98992167479281,"(40.736413395583256, -73.98992167479281)"
36328826,06/01/2017 12:00:00 AM,Rodent,10023,MANHATTAN,40.77421945878715,-73.9892371845004,"(40.77421945878715, -73.9892371845004)"
36329078,06/01/2017 12:00:00 AM,Rodent,10032,MANHATTAN,40.83089018370784,-73.94347328611317,"(40.83089018370784, -73.94347328611317)"
35789977,03/25/2017 12:00:00 AM,Rodent,10027,MANHATTAN,40.81423917924942,-73.95933609407547,"(40.81423917924942, -73.95933609407547)"
35790538,03/25/2017 12:00:00 AM,Rodent,10035,MANHATTAN,40.805459890892266,-73.93726389480712,"(40.805459890892266, -73.93726389480712)"
36329908,06/01/2017 12:00:00 AM,Rodent,10024,MANHATTAN,40.790293609589334,-73.97716547679663,"(40.790293609589334, -73.97716547679663)"
36329994,06/01/2017 12:00:00 AM,Rodent,10012,MANHATTAN,40.725764038395674,-73.99414446547972,"(40.725764038395674, -73.99414446547972)"
36330125,06/01/2017 12:00:00 AM,Rodent,10002,MANHATTAN,40.71758353501809,-73.98288647787169,"(40.71758353501809, -73.98288647787169)"
35791265,03/25/2017 12:00:00 AM,Rodent,10025,MANHATTAN,40.800021155952706,-73.9668032936163,"(40.800021155952706, -73.9668032936163)"
35791499,03/25/2017 12:00:00 AM,Rodent,10031,MANHATTAN,40.82657062804917,-73.95082643370036,"(40.82657062804917, -73.95082643370036)"
35791488,03/25/2017 12:00:00 AM,Rodent,10002,MANHATTAN,40.71172429074152,-73.98980637392404,"(40.71172429074152, -73.98980637392404)"
36331604,06/01/2017 12:00:00 AM,Rodent,10032,MANHATTAN,40.83539640203122,-73.94226245091785,"(40.83539640203122, -73.94226245091785)"
36332290,06/01/2017 12:00:00 AM,Rodent,10013,MANHATTAN,40.71881719102808,-73.99826480681759,"(40.71881719102808, -73.99826480681759)"
36332403,06/01/2017 12:00:00 AM,Rodent,10004,MANHATTAN,40.70304250619129,-74.01123461075906,"(40.70304250619129, -74.01123461075906)"
35793068,03/25/2017 12:00:00 AM,Rodent,10025,MANHATTAN,40.79831862557734,-73.9641350380945,"(40.79831862557734, -73.9641350380945)"
35794542,03/26/2017 12:00:00 AM,Rodent,10026,MANHATTAN,40.804697298436864,-73.95600431980877,"(40.804697298436864, -73.95600431980877)"
35794556,03/26/2017 12:00:00 AM,Rodent,10034,MANHATTAN,40.864354682241434,-73.92176349079341,"(40.864354682241434, -73.92176349079341)"
35795109,03/26/2017 12:00:00 AM,Rodent,10065,MANHATTAN,40.76026689403491,-73.95972640645186,"(40.76026689403491, -73.95972640645186)"
35795355,03/26/2017 12:00:00 AM,Rodent,10036,MANHATTAN,40.76169001445321,-73.99309807712542,"(40.76169001445321, -73.99309807712542)"
35795832,03/26/2017 12:00:00 AM,Rodent,10030,MANHATTAN,40.818462559072344,-73.9389749772518,"(40.818462559072344, -73.9389749772518)"
35796436,03/26/2017 12:00:00 AM,Rodent,10001,MANHATTAN,40.752039662385464,-74.00286215059835,"(40.752039662385464, -74.00286215059835)"
35796478,03/26/2017 12:00:00 AM,Rodent,10024,MANHATTAN,40.78278755557527,-73.9815806149476,"(40.78278755557527, -73.9815806149476)"
35796713,03/26/2017 12:00:00 AM,Rodent,10031,MANHATTAN,40.82892367565117,-73.9465174736937,"(40.82892367565117, -73.9465174736937)"
35797317,03/26/2017 12:00:00 AM,Rodent,10012,MANHATTAN,40.72129287653184,-73.99519467115132,"(40.72129287653184, -73.99519467115132)"
36260812,05/23/2017 12:00:00 AM,Rodent,10031,MANHATTAN,40.81988629616923,-73.95524278447884,"(40.81988629616923, -73.95524278447884)"
36336791,06/02/2017 12:00:00 AM,Rodent,10033,MANHATTAN,40.84381002179548,-73.93404718813122,"(40.84381002179548, -73.93404718813122)"
36337115,06/02/2017 12:00:00 AM,Rodent,10014,MANHATTAN,40.735156732051514,-74.0013206578771,"(40.735156732051514, -74.0013206578771)"
36337411,06/02/2017 12:00:00 AM,Rodent,10010,MANHATTAN,40.73676348331701,-73.98031955788494,"(40.73676348331701, -73.98031955788494)"
36338216,06/02/2017 12:00:00 AM,Rodent,10001,MANHATTAN,40.74971207884913,-73.9958891858389,"(40.74971207884913, -73.9958891858389)"
36338342,06/02/2017 12:00:00 AM,Rodent,10036,MANHATTAN,,,
36338392,06/02/2017 12:00:00 AM,Rodent,10026,MANHATTAN,40.804751990454655,-73.95547691295802,"(40.804751990454655, -73.95547691295802)"
36338856,06/02/2017 12:00:00 AM,Rodent,10026,MANHATTAN,40.8065663449235,-73.95571410626114,"(40.8065663449235, -73.95571410626114)"
36340580,06/02/2017 12:00:00 AM,Rodent,10030,MANHATTAN,40.8212129908338,-73.93939879158086,"(40.8212129908338, -73.93939879158086)"
36340582,06/02/2017 12:00:00 AM,Rodent,10044,MANHATTAN,40.76389345537614,-73.94791619066747,"(40.76389345537614, -73.94791619066747)"
36340799,06/02/2017 12:00:00 AM,Rodent,10463,MANHATTAN,40.87698614326819,-73.90743267145724,"(40.87698614326819, -73.90743267145724)"
36340919,06/02/2017 12:00:00 AM,Rodent,10001,MANHATTAN,40.74524894672425,-73.99250070274657,"(40.74524894672425, -73.99250070274657)"
36342513,06/02/2017 12:00:00 AM,Rodent,10036,MANHATTAN,40.760572813870766,-73.99173010455492,"(40.760572813870766, -73.99173010455492)"
36344580,06/04/2017 12:00:00 AM,Rodent,10002,MANHATTAN,40.71869560995116,-73.9862194887898,"(40.71869560995116, -73.9862194887898)"
36345355,06/04/2017 12:00:00 AM,Rodent,10025,MANHATTAN,40.805639430595974,-73.96618642162706,"(40.805639430595974, -73.96618642162706)"
36345425,06/04/2017 12:00:00 AM,Rodent,10032,MANHATTAN,40.845713316363494,-73.94137520850212,"(40.845713316363494, -73.94137520850212)"
36345863,06/03/2017 12:00:00 AM,Rodent,10463,MANHATTAN,40.87698614326819,-73.90743267145724,"(40.87698614326819, -73.90743267145724)"
36346021,06/04/2017 12:00:00 AM,Rodent,10002,MANHATTAN,40.7203560241639,-73.9849023884138,"(40.7203560241639, -73.9849023884138)"
36156422,05/10/2017 12:00:00 AM,Rodent,10034,MANHATTAN,40.864354682241434,-73.92176349079341,"(40.864354682241434, -73.92176349079341)"
36347029,06/03/2017 12:00:00 AM,Rodent,10040,MANHATTAN,40.85678035938856,-73.92757440281366,"(40.85678035938856, -73.92757440281366)"
36348147,06/03/2017 12:00:00 AM,Rodent,10035,MANHATTAN,40.798381615870426,-73.93305200311327,"(40.798381615870426, -73.93305200311327)"
36349048,06/03/2017 12:00:00 AM,Rodent,10031,MANHATTAN,40.83001271789312,-73.94521935193194,"(40.83001271789312, -73.94521935193194)"
36272042,05/24/2017 12:00:00 AM,Rodent,10463,MANHATTAN,40.87458987937531,-73.91073011375968,"(40.87458987937531, -73.91073011375968)"
36352177,06/04/2017 12:00:00 AM,Rodent,10025,MANHATTAN,40.79546944187736,-73.97374349341943,"(40.79546944187736, -73.97374349341943)"
36352293,06/04/2017 12:00:00 AM,Rodent,10003,MANHATTAN,40.72791530344336,-73.98665775369521,"(40.72791530344336, -73.98665775369521)"
36352350,06/03/2017 12:00:00 AM,Rodent,10009,MANHATTAN,40.72296849698604,-73.98124720153963,"(40.72296849698604, -73.98124720153963)"
36353412,06/03/2017 12:00:00 AM,Rodent,10016,MANHATTAN,40.744704158378376,-73.98097041803585,"(40.744704158378376, -73.98097041803585)"
36354830,06/04/2017 12:00:00 AM,Rodent,10040,MANHATTAN,40.86045072456456,-73.92869833378144,"(40.86045072456456, -73.92869833378144)"
36355670,06/04/2017 12:00:00 AM,Rodent,10025,MANHATTAN,40.79546944187736,-73.97374349341943,"(40.79546944187736, -73.97374349341943)"
36356284,06/04/2017 12:00:00 AM,Rodent,10009,MANHATTAN,40.72302926731677,-73.9837870040467,"(40.72302926731677, -73.9837870040467)"
36277481,05/25/2017 12:00:00 AM,Rodent,10035,MANHATTAN,40.79886204556365,-73.93814778244094,"(40.79886204556365, -73.93814778244094)"
35924986,04/11/2017 12:00:00 AM,Rodent,10013,MANHATTAN,40.720628627339245,-74.00520932860381,"(40.720628627339245, -74.00520932860381)"
36357125,06/04/2017 12:00:00 AM,Rodent,10463,MANHATTAN,40.87462743816352,-73.90961635828738,"(40.87462743816352, -73.90961635828738)"
36358038,06/04/2017 12:00:00 AM,Rodent,10021,MANHATTAN,40.76903518333288,-73.95652969534113,"(40.76903518333288, -73.95652969534113)"
36414678,06/11/2017 12:00:00 AM,Rodent,10025,MANHATTAN,40.79943686933855,-73.95930179428082,"(40.79943686933855, -73.95930179428082)"
36414679,06/11/2017 12:00:00 AM,Rodent,10038,MANHATTAN,40.707025679016056,-74.00257527812855,"(40.707025679016056, -74.00257527812855)"
36415375,06/12/2017 12:00:00 AM,Rodent,10018,MANHATTAN,40.75556108707938,-73.99473740708629,"(40.75556108707938, -73.99473740708629)"
36416923,06/11/2017 12:00:00 AM,Rodent,10011,MANHATTAN,40.740220734703996,-73.99589338007291,"(40.740220734703996, -73.99589338007291)"
36417692,06/11/2017 12:00:00 AM,Rodent,10013,MANHATTAN,40.718443910029286,-73.99875182228986,"(40.718443910029286, -73.99875182228986)"
36418268,06/11/2017 12:00:00 AM,Rodent,10004,MANHATTAN,40.703132950568985,-74.01252218988824,"(40.703132950568985, -74.01252218988824)"
36007467,04/23/2017 12:00:00 AM,Rodent,10025,MANHATTAN,40.79298845301179,-73.97484958770718,"(40.79298845301179, -73.97484958770718)"
36375022,06/06/2017 12:00:00 AM,Rodent,10031,MANHATTAN,40.828158244997134,-73.94726606251456,"(40.828158244997134, -73.94726606251456)"
36375357,06/06/2017 12:00:00 AM,Rodent,10036,MANHATTAN,40.76170612850089,-73.98862915148884,"(40.76170612850089, -73.98862915148884)"
36376643,06/06/2017 12:00:00 AM,Rodent,10034,MANHATTAN,40.86556098738824,-73.92383009870014,"(40.86556098738824, -73.92383009870014)"
36376901,06/06/2017 12:00:00 AM,Rodent,10024,MANHATTAN,40.78802478054121,-73.96985353386087,"(40.78802478054121, -73.96985353386087)"
36377204,06/06/2017 12:00:00 AM,Rodent,10029,MANHATTAN,40.79952363566291,-73.94372024414999,"(40.79952363566291, -73.94372024414999)"
36377423,06/06/2017 12:00:00 AM,Rodent,10035,MANHATTAN,40.79828869283937,-73.93870091717731,"(40.79828869283937, -73.93870091717731)"
36379224,06/08/2017 12:00:00 AM,Rodent,10128,MANHATTAN,40.77643338518744,-73.94620218306505,"(40.77643338518744, -73.94620218306505)"
36379542,06/07/2017 12:00:00 AM,Rodent,10029,MANHATTAN,40.78750539944597,-73.9518483641537,"(40.78750539944597, -73.9518483641537)"
36379900,06/07/2017 12:00:00 AM,Rodent,10025,MANHATTAN,40.80315601622948,-73.96815985771039,"(40.80315601622948, -73.96815985771039)"
36380935,06/07/2017 12:00:00 AM,Rodent,10463,MANHATTAN,40.87698614326819,-73.90743267145724,"(40.87698614326819, -73.90743267145724)"
36381426,06/07/2017 12:00:00 AM,Rodent,10034,MANHATTAN,40.86401638266918,-73.92483693459046,"(40.86401638266918, -73.92483693459046)"
36382431,06/07/2017 12:00:00 AM,Rodent,10026,MANHATTAN,40.8065663449235,-73.95571410626114,"(40.8065663449235, -73.95571410626114)"
36383065,06/07/2017 12:00:00 AM,Rodent,10035,MANHATTAN,40.79953700917485,-73.93281607114014,"(40.79953700917485, -73.93281607114014)"
36384781,06/07/2017 12:00:00 AM,Rodent,10033,MANHATTAN,40.854214729910524,-73.93815414495239,"(40.854214729910524, -73.93815414495239)"
36385849,06/07/2017 12:00:00 AM,Rodent,10027,MANHATTAN,40.80793597577845,-73.9557493179648,"(40.80793597577845, -73.9557493179648)"
36171525,05/12/2017 12:00:00 AM,Rodent,10065,MANHATTAN,40.762670366346704,-73.96532743376592,"(40.762670366346704, -73.96532743376592)"
36387211,06/08/2017 12:00:00 AM,Rodent,10031,MANHATTAN,40.83068342413223,-73.94735801308232,"(40.83068342413223, -73.94735801308232)"
36387600,06/08/2017 12:00:00 AM,Rodent,10038,MANHATTAN,40.71022865292987,-74.00667656704847,"(40.71022865292987, -74.00667656704847)"
